Age_num,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
38,0.0015655067051137581,0.001545816722315103,0.0015263743880390296,0.0015071765875143666,0.0014882202451456284,0.001469502324020277,0.0014510198254222028,0.0014327697883513013,0.0014147492890491165,0.001396955440530427,0.0013793853921207453,0.0013620363289996147,0.0013449054717496632,0.0013279900759113285,0.0013112874315431722,0.0012947948627877418,0.0012785097274428726,0.0012624294165384025,0.0012465513539181908,0.0012308729958274128,0.001215391830505027,0.0012001053777813825,0.0011850111886808827,0.0011701068450296398,0.001155389959068077,0.0011408581730683893
39,0.0016356437449502699,0.0016146050836446998,0.0015938370346108392,0.0015733361170663092,0.0015530988950007013,0.001533121976599703,0.0015134020136766092,0.0014939357011111685,0.0014747197762956243,0.0014557510185879041,0.00143702624877182,0.0014185423285242337,0.0014002961598890548,0.0013822846847580251,0.0013645048843581617,0.0013469537787458071,0.001329628426307184,0.0013125259232653706,0.0012956434031936174,0.0012789780365349277,0.0012625270301278196,0.0012462876267381809,0.001230257104597148,0.001214432776944931,0.001198811991580509,0.0011833921304171071
40,0.0017772472777632961,0.0017546151513858927,0.0017322712309046351,0.0017102118461986902,0.0016884333738839004,0.001666932236717632,0.0016457049030111806,0.0016247478860496828,0.0016040577435193898,0.0015836310769422597,0.001563464531117725,0.0015435547935715934,0.0015238985940119428,0.0015044927037919668,0.0014853339353796424,0.0014664191418341619,0.001447745216289032,0.001429309091441751,0.0014111077390499824,0.0013931381694341518,0.0013753974309863772,0.0013578826096856424,0.0013405908286191605,0.0013235192475098156,0.0013066650622496384,0.0012900255044392076
41,0.0019159762828950644,0.0018916747726139944,0.0018676814933936197,0.0018439925357490667,0.0018206040397818787,0.0017975121945510695,0.001774713237452171,0.0017522034536041555,0.001729979175244119,0.0017080367811296655,0.0016863726959488476,0.0016649833897376073,0.0016438653773046044,0.0016230152176633273,0.0016024295134714262,0.0015821049104771372,0.0015620380969727475,0.0015422258032549733,0.0015226648010922017,0.0015033519031984704,0.0014842839627141335,0.0014654578726931132,0.0014468705655966416,0.0014285190127934445,0.0014104002240662447,0.0013925112471245367
42,0.002082438318043612,0.002055852572108877,0.002029606236893191,0.0020036949792611816,0.001978114521397061,0.0019528606400983923,0.00192792916607885,0.0019033159832799037,0.001879017028191266,0.001855028289180034,0.0018313458058283932,0.001807965668279762,0.0017848840165933073,0.001762097040106675,0.0017396009768068813,0.0017173921127092145,0.0016954667812440775,0.0016738213626516629,0.0016524522833843364,0.0016313560155166757,0.001610529076163016,0.0015899680269024557,0.0015696694732111787,0.0015496300639020427,0.001529846490571318,0.0015103154870524775
43,0.002246809837675459,0.002218219620517055,0.002189993208298197,0.0021621259716719543,0.0021346133401989316,0.002107450801597689,0.0020806339010046846,0.002054158240243645,0.002028019477104238,0.002002213324629905,0.0019767355504147805,0.0019515819759095326,0.0019267484757360565,0.001902230977010883,0.0018780254586771856,0.0018541279508453078,0.0018305345341416604,0.0018072413390659208,0.0017842445453564017,0.0017615403813635061,0.0017391251234311364,0.0017169950952859987,0.0016951466674346562,0.0016735762565682681,0.0016522803249749043,0.0016312553799593254
44,0.0024173337649791918,0.0023865441202555473,0.0023561466440590413,0.0023261363413286653,0.0022965082806256456,0.0022672575933230673,0.002238379472805852,0.0022098691736809075,0.0021817220109973325,0.0021539333594765785,0.0021264986527523874,0.0020994133826204337,0.0020726730982975113,0.0020462734056901546,0.0020202099666725873,0.001994478498373858,0.001969074772474051,0.0019439946145094814,0.001919233903186717,0.001894788569705347,0.001870654597089386,0.0018468280195271724,0.0018233049217196992,0.0018000814382372265,0.001777153752884092,0.0017545180980716255
45,0.0026407315246929435,0.0026072758164279782,0.0025742439620856997,0.0025416305918157314,0.002509430403798893,0.0024776381633853234,0.0024462487022434876,0.0024152569175200007,0.0023846577710100614,0.0023544462883384283,0.0023246175581507406,0.0022951667313151156,0.0022660890201338297,0.002237379697565018,0.0022090340964542043,0.0021810476087755952,0.002153415684882958,0.0021261338327700206,0.002099197617340206,0.0020726026596856557,0.0020463446363753524,0.0020204192787522932,0.0019948223722395368,0.0019695497556550725,0.0019445973205353393,0.0019199610104673446
46,0.002879144166795992,0.0028429141767486394,0.002807140090297212,0.0027718161705345655,0.002736936752744482,0.0027024962434932503,0.002668489119732675,0.002634909927914374,0.0026017532831152206,0.0025690138681737904,0.002536686432837674,0.0025047657929215313,0.002473246829475706,0.0024421244879653577,0.0024113937774598664,0.002381049769832474,0.002351087598969984,0.0023215024599924075,0.0022922896084824297,0.0022634443597245708,0.002234962087953923,0.0022068382256143406,0.0021790682626259637,0.00215164774566196,0.002124572277434368,0.002097837515988925
47,0.003123114077809016,0.00308356639179392,0.0030445194942323294,0.003005967043689374,0.0029679027790311505,0.0029303205184078697,0.002893214158249906,0.0028565776722765317,0.002820405110517221,0.0027846905983453323,0.0027494283355240486,0.00271461259526438,0.0026802377232951024,0.0026462981369444645,0.002612788324233546,0.002579702842981071,0.002547036319919564,0.0025147834498227112,0.0024829389946437576,0.002451497782664818,0.0024204547076569567,0.002389804728050918,0.002359542866118339,0.0023296642071633433,0.0023001638987243576,0.0022710371497860586
