Age_num,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
10,0.00011395510926934386,0.00011098946092810354,0.00010810099271630429,0.00010528769604368387,0.00010254761459295257,9.987884295940585e-05,9.72795253259378e-05,9.474785417253963e-05,9.22820690193814e-05,8.988045520260455e-05,8.754134268197589e-05,8.526310487956949e-05,8.304415754867418e-05,8.088295767213475e-05,7.877800238936615e-05,7.672782795128929e-05,7.473100870246651e-05,7.278615608972536e-05,7.089191769658262e-05,6.90469763027984e-05,6.725004896840327e-05,6.549988614156508e-05,6.379527078967213e-05,6.21350175530296e-05,6.051797192058201e-05,5.8943009427085483e-05
11,0.0001277142764654051,0.00012451096498535823,0.000121387998512324,0.00011834336184416128,0.0001153750903237457,0.00011248126857120588,0.00010966002924795778,0.00010690955185174113,0.00010422806154187655,0.00010161382799398856,9.906516428345326e-05,9.658042579685285e-05,9.415800917073136e-05,9.179635125696911e-05,8.949392811410679e-05,8.724925402397041e-05,8.506088053295966e-05,8.29273955173834e-05,8.08474222722374e-05,7.881961862283874e-05,7.684267605874061e-05,7.491531888937084e-05,7.303630342084804e-05,7.120441715344578e-05,6.941847799918492e-05,6.767733351904995e-05
12,0.000149298186881133,0.00014568593860126607,0.00014216108815192865,0.0001387215209551102,0.00013536517359471272,0.00013209003257869535,0.00012889413313116994,0.00012577555801371922,0.0001227324363752355,0.00011976294262958608,0.00011686529536043365,0.0001140377562525544,0.00011127862904901279,0.0001085862585335672,0.00010595902953769631,0.00010339536597164995,0.00010089372987894465,9.845262051373351e-05,9.607057344050097e-05,9.374615965553937e-05,9.147798472968133e-05,8.926468797177379e-05,8.710494161239155e-05,8.49974500073007e-05,8.294094886019436e-05,8.093420446423377e-05
13,0.00018567588233972835,0.00018145017517177224,0.00017732063881956367,0.00017328508457824655,0.00016934137355463367,0.00016548741553356955,0.00016172116787008847,0.00015804063440678985,0.00015444386441584816,0.00015092895156510548,0.00014749403290769,0.0001441372878946333,0.00014085693740995526,0.00013765124282771258,0.00013451850509050396,0.0001314570638089506,0.00012846529638166782,0.00012554161713526808,0.00012268447648393303,0.00011989236010811562,0.00011716378815193067,0.00011449731443881446,0.00011189152570503284,0.00010934504085063358,0.00010685651020744776,0.00010442461482374769
14,0.0002261595773730748,0.000221420581980813,0.00021678088849558802,0.00021223841612433693,0.0002077911276753715,0.00020343702864474735,0.00019917416632177562,0.00019500062891327825,0.00019091454468619356,0.0001869140811281495,0.00018299744412562295,0.0001791628771593236,0.0001754086605164361,0.00017173311051936908,0.0001681345787706669,0.00016461145141374016,0.00016116214840909048,0.00015778512282569983,0.00015447886014726797,0.00015124187759298896,0.0001480727234525571,0.00014496997643511034,0.00014193224503181455,0.0001389581668918044,0.00013604640821120203,0.0001331956631349362
15,0.00030012062857561015,0.000294354221230782,0.0002886986075152499,0.0002831516586809808,0.00027771128688092335,0.0002723754443831512,0.000267142122800106,0.0002620093523326491,0.00025697520102863764,0.0002520377740557462,0.00024719521298826187,0.00024244569510757823,0.00023778743271613424,0.00023321867246453196,0.00022873769469158381,0.00022434281277703956,0.00022003237250675002,0.00021580475145002807,0.0002116583583489729,0.00020759163251952767,0.00020360304326404473,0.00019969108929513798,0.00019585429817060482,0.00019209122573920546,0.00018840045559709065,0.00018478059855467368
16,0.00039446919975020427,0.0003880447619739815,0.0003817249544217831,0.0003755080730559701,0.00036939244159134613,0.0003633764110431731,0.0003574583592825485,0.00035163669059902226,0.00034590983527034045,0.00034027624913919255,0.000334734413196854,0.00032928283317360907,0.0003239200391358444,0.0003186445850897043,0.0003134550485912009,0.0003083500303626744,0.0003033281539154997,0.0002983880651789376,0.0002935284321350308,0.0002887479444594458,0.0002840453131681647,0.00027941927026993045,0.00027486856842435294,0.00027039198060558304,0.0002659882997714646,0.0002616563385380726
17,0.0005005592888977662,0.0004932275624051919,0.0004860032242171684,0.0004788847014097786,0.00047187044409783066,0.00046495892509740814,0.0004581486395933631,0.00045143810481167895,0.00044482585969663255,0.00043831046459268504,0.00043189050093103156,0.00042556457092074305,0.00041933129724442916,0.0004131893227583649,0.000407137310197002,0.0004011739418818123,0.00039529791943439696,0.0003895079634937962,0.00038380281343793657,0.00037818122710916465,0.00037264198054379557,0.0003671838677056252,0.00036180570022334506,0.0003565063071318032,0.00035128453461705537,0.0003461392457651497
18,0.0006219517858655413,0.0006140063872084702,0.0006061624905669157,0.0005984187992584089,0.0005907740331655244,0.0005832269285242644,0.0005757762377151434,0.000568420729056946,0.0005611591866031122,0.0005539904099407305,0.0005469132139920965,0.0005399264288188055,0.000533028899428349,0.0005262194855831838,0.0005194970616122345,0.0005128605162248103,0.0005063087523268951,0.0004998406868397883,0.0004934552505210558,0.00048715138778777586,0.00048092805654203786,0.0004747842279986739,0.00046871888651518675,0.00046273102942385465,0.00045681966686597907,0.00045098382162824945
19,0.0007137385767855371,0.0007045957897535881,0.000695570119208586,0.0006866600649218295,0.0006778641458821178,0.0006691809000495805,0.000660608884112659,0.0006521466732482035,0.0006437928608846413,0.0006355460584681788,0.0006274048952319998,0.0006193680179684187,0.0006114340908039533,0.0006036017949772788,0.0005958698286200258,0.0005882369065403863,0.0005807017600094916,0.0005732631365505273,0.0005659197997305484,0.0005586705289549626,0.0005515141192646449,0.0005444493811356525,0.0005374751402815037,0.000530590237457991,0.0005237935282704935,0.0005170838829837582
