Age_num,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
56,-4.07854995632346,-4.060755059228545,-4.0500215035854366,-4.005674561509601,-4.019775267922376,-4.076661827369793,-4.065115911561971,-4.067683157268609,-4.09744937717558,-4.11426159606246,-4.084117042066665,-4.120154799121918,-4.1270743868450195,-4.171960217571368,-4.1603561678160155,-4.18409423036578,-4.220724445104002,-4.240388193155462,-4.228104552401625,-4.242334259935887,-4.263781483587061,-4.330497368129951,-4.333769946110594,-4.335219387566625,-4.327084007209757,-4.340424144819369,-4.387481485356846,-4.393451652343349,-4.405090574272434,-4.408781371982701,-4.395233462161164,-4.400190605301553,-4.415045817131116,-4.3935325748600835,-4.3802681816590185,-4.382346685884807,-4.377795598146066,-4.389736277743935,-4.400761032730132,-4.406975280037846,-4.4258531382144355,-4.473177476529594,-4.543510805601364,-4.541256860244439,-4.574834986192019,-4.586642881374208,-4.638623562247311,-4.60697180793472,-4.612194800925056,-4.640382941743836,-4.645263279554536,-4.675270813667581,-4.697724167598699,-4.7123100615459945,-4.74523717488521,-4.712087468334169,-4.742824351286886,-4.781668729479257,-4.785493740119373,-4.811948383216037,-4.813301979681864,-4.849537373753928,-4.836597956889999,-4.8657560327781715,-4.883033949502534,-4.896726419988473,-4.906951182819374,-4.929654564963977,-4.9557210632188635,-4.959704565427713,-4.982193620464953,-5.000140557003614,-5.011035374117595,-5.019928341007849,-5.023720533644911,-4.999250349229692,-5.006543676193002,-5.022353687050455,-5.015698088438718,-5.009236273182548,-5.00147735631149,-4.995106492478628,-5.003411449006936,-5.005200091606317,-5.011335539210649,-5.007889068428231,-5.033955099417873,-4.867314474652034,-4.767806769465648,-4.926064392645986,-5.0316546613203315,-5.080467803694937
57,-4.00342582890149,-3.993829768132237,-3.986638798808936,-3.9447011678187285,-3.9601109162352013,-4.0155518662570024,-3.9973630525951616,-3.993070384281468,-4.020610945845045,-4.038890934037134,-4.009746093956761,-4.045725841319654,-4.0528380020703745,-4.099558129274988,-4.087329227328196,-4.110108157401579,-4.140870292159034,-4.162152421827343,-4.154731712237196,-4.167108822176939,-4.193192994264704,-4.261651406098913,-4.2533871881297864,-4.247635611637477,-4.255781724100332,-4.2765861222158845,-4.350295436512428,-4.307587288859048,-4.340961469721952,-4.326781160447903,-4.296730060451801,-4.324663797285406,-4.319089394903284,-4.334456261766465,-4.308478819378723,-4.27327985887199,-4.310860127246089,-4.291674178643331,-4.3210444297390875,-4.3323226024947665,-4.331105409495495,-4.39677485702279,-4.413145853732751,-4.473878800306916,-4.4907706456795955,-4.505234357375492,-4.535924013251277,-4.550208627914117,-4.553526952836253,-4.5807702991645565,-4.5816489909467455,-4.592056546842708,-4.599784713711753,-4.651318842014072,-4.636660853079462,-4.668429525627283,-4.683672414143049,-4.695204308692072,-4.709531201312834,-4.743742835852031,-4.732662706503368,-4.752974380756486,-4.761590105259393,-4.787411745981875,-4.795967561263089,-4.826565266768184,-4.82818874511415,-4.846223157845869,-4.847878892797141,-4.8851486740548395,-4.890189141020389,-4.920977422165721,-4.914688953049047,-4.938268121970355,-4.944847553558253,-4.955153284637252,-4.928410353840587,-4.949634272538857,-4.9442859135547215,-4.949210992109257,-4.939384972568089,-4.918101692693323,-4.916462124079006,-4.922487063569563,-4.922624416773543,-4.934785981812818,-4.94442629398592,-4.794033090825468,-4.698602130780644,-4.840259808320702,-4.926891750663397,-5.0050509158023555
58,-3.9175884639010277,-3.913423986343774,-3.916633617985829,-3.8775732706989205,-3.895559279397481,-3.9518038754399907,-3.9317666344647573,-3.920912399274063,-3.944494545575109,-3.9608456701257144,-3.9327870947808736,-3.969228479198925,-3.9780025643621215,-4.023569280173058,-4.012009100304073,-4.035490919428391,-4.063078480348102,-4.092406441591842,-4.102457382332651,-4.115118861438578,-4.137231186624573,-4.2067968316936835,-4.198039798560866,-4.179510370594408,-4.182847960813504,-4.218140640035612,-4.154604250634831,-4.2533871881297864,-4.240318760765224,-4.214615690615681,-4.198239485718317,-4.230920585032848,-4.236991662665943,-4.208073327550443,-4.2415692819786255,-4.182258164276206,-4.211372882747609,-4.229271213481693,-4.246587063780058,-4.246307636603946,-4.265773657849632,-4.295995738198213,-4.327614209835319,-4.354333649657133,-4.426271145995467,-4.41488045954496,-4.44679985001665,-4.424099411095789,-4.4586485333253245,-4.454081331625235,-4.453823433493567,-4.461589457510567,-4.457095067922728,-4.4907706456795955,-4.512135320020902,-4.496136424963969,-4.529320873704654,-4.54793955253382,-4.56874182937454,-4.585269524281755,-4.589100005810597,-4.624964813316271,-4.654465477712969,-4.670989527025385,-4.698711930396455,-4.724291616895955,-4.733003557497976,-4.752279051026304,-4.758671076973853,-4.775247016365609,-4.797542078635548,-4.829439370589811,-4.852478364301599,-4.835590146273077,-4.878554953739048,-4.88145083571543,-4.8876657317525725,-4.869786985508876,-4.88382644723256,-4.873572643707916,-4.8648480620302745,-4.861095226826681,-4.85196626596753,-4.852606429871345,-4.860836929007861,-4.861999794957107,-4.876322956488662,-4.723053226644808,-4.622723345235681,-4.750658492736697,-4.855171191472184,-4.9070864184676966
59,-3.82291383035637,-3.821496978728775,-3.840539903806282,-3.8037966003572747,-3.8256618397801025,-3.8838243510694674,-3.865807581631183,-3.8507397770112473,-3.87179318620908,-3.8831440458777693,-3.854037156229493,-3.890555098812905,-3.902914613064155,-3.944442896684257,-3.9332977157070013,-3.958852592784944,-3.984056208327978,-4.014886640887386,-4.0398563769380305,-4.057395658443898,-4.071605075252611,-4.1293708841457795,-4.1225588687032735,-4.097389192408326,-4.080323320859846,-4.1100472059493915,-4.064242218405657,-4.041448552868604,-4.179706391373238,-4.1292466142313655,-4.105668435953544,-4.13242033107433,-4.143072728313453,-4.133106180775437,-4.143261734456716,-4.142254114244251,-4.130116828110249,-4.139927873844067,-4.178008819798166,-4.167754316648099,-4.174102310500422,-4.2258437354896214,-4.273997682461782,-4.284682161811133,-4.31706320382323,-4.376999292959856,-4.390058806371146,-4.371838708286392,-4.387642373459517,-4.419105642915302,-4.403945098774904,-4.406975280037846,-4.424600162232943,-4.449192604533739,-4.463931074295367,-4.492466696075007,-4.481979575432893,-4.540319213668475,-4.526081779669128,-4.550208627914117,-4.5387272294393775,-4.569899571906172,-4.583310851635198,-4.610383753040979,-4.6375900772442025,-4.65930963208874,-4.640382941743836,-4.663859182336771,-4.674949080596008,-4.685838089055546,-4.688225761125417,-4.7539022397884905,-4.748694196074133,-4.78083395511798,-4.7887325122181785,-4.809001426269928,-4.812071361756437,-4.8171265479117364,-4.807408776622405,-4.803011554440083,-4.805329900911926,-4.79633069144925,-4.7878918228033855,-4.770988670683032,-4.776433115425312,-4.7924640844086035,-4.797057347651747,-4.640486531115659,-4.544639686248059,-4.675378081031588,-4.778452718131376,-4.821710586168729
60,-3.7254189649048843,-3.723263880975767,-3.7600317984420255,-3.7245066317570874,-3.750669755070388,-3.8114539505064506,-3.7980249013747343,-3.7845537001823417,-3.812539726943196,-3.822502279489734,-3.7904693098755695,-3.82291383035637,-3.8362663930289,-3.869394643372523,-3.855595414129503,-3.8810089518989765,-3.901379845329666,-3.9182926184417415,-3.937340813412436,-3.9581716614541262,-3.97944568174558,-4.033287092921185,-4.0317078483741255,-4.012285427366541,-3.9874472280749873,-4.010573429157423,-4.0450973596534885,-3.9501403275412743,-3.969069660807422,-4.060233032593333,-4.018050410073676,-4.028725375214289,-4.027433856939473,-4.020388030106271,-4.069144761200358,-4.019998047093445,-4.08744839553426,-4.068852269461165,-4.077310469666321,-4.068209088617475,-4.06949586425271,-4.100342514025737,-4.140870292159034,-4.154859190088092,-4.181537773924478,-4.1890948987679115,-4.2628578928851955,-4.258889071233375,-4.313023096577152,-4.325797541407451,-4.334914067359689,-4.328220500115354,-4.311456341304591,-4.341345450066877,-4.354644957932664,-4.35487850275487,-4.407960016700386,-4.406483275107872,-4.432394042037668,-4.442116399551794,-4.441267214718155,-4.461329616012418,-4.477128836107207,-4.507408468205596,-4.546241118458804,-4.570962014658354,-4.583995950756685,-4.587625006772343,-4.59284643629926,-4.588509745094984,-4.603371804046712,-4.643495300309759,-4.666088600957508,-4.676773604847784,-4.715208291197029,-4.687356856976039,-4.715096665366696,-4.746157879289068,-4.745352216587954,-4.724178972570294,-4.718226908280388,-4.7101974238557975,-4.711419985830802,-4.697833870851511,-4.684321624293529,-4.699810590142213,-4.7101974238557975,-4.540694166803727,-4.476952888187338,-4.593538101758384,-4.692799935949066,-4.736190448426496
61,-3.638718800922321,-3.6328772639986515,-3.678414404266172,-3.6427595185003834,-3.671943677407734,-3.7341697499737436,-3.7248382929682036,-3.711370491949468,-3.7459578711537143,-3.7614501469487718,-3.733207587963479,-3.7649401007269008,-3.778629122257615,-3.8047842547585473,-3.7876837311725384,-3.8097823514815987,-3.82506579657225,-3.8392373357024985,-3.855311913844104,-3.864757812961032,-3.886550209455115,-3.9486351239248783,-3.9543043976847523,-3.9372895326760333,-3.910823724852664,-3.9352404566043306,-4.0060589973547405,-3.9993253338309427,-3.912023005428146,-3.8953133918651988,-3.9889580469022685,-3.9705529476185495,-3.959009796652483,-3.96431680014928,-3.9871776790289064,-3.9734729677443688,-3.98696209209264,-4.026760682898569,-4.026087961716119,-4.006993243019373,-4.040709013056191,-4.060987158568104,-4.118063648842694,-4.113099338705749,-4.151105408043865,-4.161253891505674,-4.1969754733090605,-4.220247979111257,-4.204382667431038,-4.239763475125913,-4.244493260670061,-4.260446373169113,-4.244144719312101,-4.243865973665697,-4.259879800915997,-4.269412490304747,-4.296583152856414,-4.335524801022462,-4.317513113848816,-4.3650515304679205,-4.33728274086449,-4.354333649657133,-4.360186868069426,-4.388849860022007,-4.420601156653658,-4.441097464250934,-4.460031420321853,-4.491216695912246,-4.514781186260411,-4.528672215015367,-4.522392759530523,-4.559336769644919,-4.583213018636049,-4.631103568014596,-4.642560575206651,-4.646617375902265,-4.6582545570805465,-4.689204181598101,-4.690945963009495,-4.675592650284637,-4.659520780738172,-4.640693742057138,-4.65415036820981,-4.646200535546083,-4.648182076581382,-4.643911014304522,-4.645159194204455,-4.484103658008648,-4.397912143904105,-4.531919724248499,-4.61300076510328,-4.656358222757524
62,-3.5639045641725344,-3.553370019105786,-3.5970298004840573,-3.5595719696426364,-3.590265646393467,-3.6522389900189443,-3.647123495873609,-3.6343155141235695,-3.6711967192616286,-3.691603160035533,-3.6710002440266996,-3.706147695680456,-3.7204114017270986,-3.7424490214566943,-3.7220226727071903,-3.74084665973919,-3.752245329735756,-3.76705723517796,-3.7901151551948127,-3.7941510848332567,-3.7990961865729354,-3.860522232565743,-3.878781671648344,-3.8661418301719577,-3.8325650840934307,-3.85900370145251,-3.855170193835363,-3.8368691518277216,-3.8848943380398935,-3.7781479218721183,-3.741015208534465,-3.862423644936862,-3.81967174436396,-3.8252491566461075,-3.860094912567787,-3.847687629923252,-3.8756428613353955,-3.893201251187558,-3.93831564738307,-3.9212655867950788,-3.927339709540039,-3.9822309004716425,-4.00298764080224,-4.0128936158131205,-4.042815295678169,-4.0656987980321935,-4.096126148304531,-4.079613597622107,-4.108524625795935,-4.082099835805663,-4.107247447577624,-4.119416246651124,-4.132919084201877,-4.134541751973514,-4.147935230395177,-4.1711176210280145,-4.199038633336767,-4.208947659246859,-4.257122348749878,-4.258818342372433,-4.25846477308685,-4.268769380489449,-4.278892595776948,-4.2785318584258984,-4.32700828692047,-4.354333649657133,-4.378991246130361,-4.391027016871181,-4.417695263953342,-4.424516686294834,-4.437793076579959,-4.4704644831358,-4.4704644831358,-4.5102237086791375,-4.563164891843061,-4.5601012226205135,-4.585367558691911,-4.587035615792609,-4.6118927317489185,-4.607272394079962,-4.600381669256294,-4.5736715189287205,-4.57309029252468,-4.570768759270759,-4.58116073352774,-4.574156132458922,-4.568549002532446,-4.419520839101462,-4.33323647050445,-4.449534894456643,-4.539569728904143,-4.57444701334525
63,-3.4980607670660353,-3.4828413707026655,-3.516002356147981,-3.4749946328638632,-3.505924764457565,-3.5662017502474965,-3.565388296383829,-3.5549781299225343,-3.5918253412996854,-3.61432872284964,-3.600831947425456,-3.6429505222255365,-3.660019925433383,-3.6824998471498973,-3.65924298498563,-3.6734392696260585,-3.680990652693699,-3.6907211489933074,-3.711370491949468,-3.7217332789850146,-3.7180199438603534,-3.762655173777323,-3.781960121129978,-3.784025647364791,-3.747780562034097,-3.769265554073189,-3.7516062840222415,-3.770914144468266,-3.8140345970999423,-3.8218624257201887,-3.704521150103893,-3.721485293862851,-3.8126302615501113,-3.767273521541948,-3.7984264988456053,-3.7798550418507286,-3.8286013972890736,-3.8297980651724766,-3.846469374688707,-3.8883553081279616,-3.889576816598316,-3.916382494205599,-3.9559226477181646,-3.955452563355482,-3.9773618467364864,-3.9890660499264583,-4.034134143823118,-4.0412778412854085,-4.038720658474103,-4.075248066531112,-4.030074827204282,-4.056759801894829,-4.070198440394022,-4.09462460142942,-4.09588574924093,-4.093664793317344,-4.128377156966309,-4.142002367751638,-4.170016834178102,-4.196576643205396,-4.1826513233141,-4.2131956680624265,-4.211980108755539,-4.217936939474731,-4.244632711235062,-4.268555102427131,-4.292990641935923,-4.3085531494787315,-4.32428616803731,-4.349675617789555,-4.364265305095239,-4.400842548931522,-4.393370736374538,-4.426354768523424,-4.451505338443941,-4.482156410092947,-4.488009566214514,-4.534152698752811,-4.519084237074963,-4.53489813300276,-4.530526642992325,-4.51917599282123,-4.490592281280656,-4.5107695105666075,-4.5035165322615915,-4.500810170663849,-4.51013277065334,-4.339197056698526,-4.265631227996094,-4.382826954844651,-4.458562166352001,-4.49416562794518
64,-3.439397815477459,-3.419402086317002,-3.4342372357403557,-3.388300899927135,-3.4183333676088905,-3.4762226975239088,-3.4799808824695293,-3.473768074496991,-3.509729588485617,-3.532593911870823,-3.52360233192924,-3.572840160113962,-3.5941876472809557,-3.622530073572402,-3.599294724371848,-3.608627537556874,-3.6114740672695413,-3.6138090880669576,-3.6209217849307094,-3.632915086196504,-3.6357558357916635,-3.674858212751682,-3.678335240238265,-3.688959457314107,-3.664186841523565,-3.685764311213791,-3.6983642933251515,-3.6629388401135827,-3.7347977460589403,-3.718637876278212,-3.7424490214566943,-3.6720223370475136,-3.659631379754951,-3.7457884872871228,-3.7353423285242773,-3.7093270893830415,-3.7439694204318963,-3.7631720586957913,-3.7910893825325176,-3.7822235678933014,-3.8332118250038563,-3.861424952665055,-3.8805727891548987,-3.9001932536745687,-3.915177977121447,-3.913423986343774,-3.944081429122035,-3.9579098882006223,-3.9951329121511527,-3.998779869354428,-4.015385518423299,-3.9959482403659075,-4.010352739501355,-4.027097213273612,-4.051859950615945,-4.0483583253854025,-4.062671491767235,-4.089177932270742,-4.088282970843506,-4.121941889414205,-4.132233362764914,-4.12993028994711,-4.1543493761591295,-4.153012349887945,-4.164531002872273,-4.186525642767813,-4.187578898082086,-4.212722774961231,-4.243726629974257,-4.2553587420707615,-4.270986279884891,-4.312724477687288,-4.322023382338072,-4.349598167454544,-4.3645011078080636,-4.359639115796252,-4.421932382409784,-4.426354768523424,-4.450819526158167,-4.455974619626239,-4.456319239255737,-4.466974687236692,-4.450905226976662,-4.430628816513099,-4.433488364298482,-4.445946680440113,-4.449962921685708,-4.286425588084493,-4.199571753434692,-4.30959435141721,-4.408124233795755,-4.417778172381031
65,-3.3826602606637444,-3.3596620416333174,-3.351835952124431,-3.300085880293744,-3.3281049249697587,-3.3835146468098474,-3.392485441060134,-3.391118346220491,-3.426084513170105,-3.4494217059491725,-3.4420193761824103,-3.4953542268126565,-3.519575594401285,-3.55700944081608,-3.537360806475027,-3.5455759643407108,-3.5465469055363448,-3.546061317097682,-3.5428070299951027,-3.550196354349811,-3.552985853700394,-3.5998068695396124,-3.5945515747906134,-3.5966284944098295,-3.5760151623352034,-3.608590622885133,-3.5849880170237975,-3.5509975387521555,-3.576873071235007,-3.5978328960955936,-3.591716446401304,-3.6453603002004407,-3.5692847272282866,-3.558096835910687,-3.6628219197946468,-3.5988193957462875,-3.6418813709533535,-3.6443268270648774,-3.682460102311753,-3.7005067903549156,-3.712475667969123,-3.7752219639360005,-3.805413270369888,-3.805772885585487,-3.8280495716519676,-3.840958946997142,-3.8563045166718024,-3.8521045152169027,-3.887476745010146,-3.9183429341729656,-3.9117730366729386,-3.933757497574152,-3.8953133918651988,-3.922224867912743,-3.9398053864405975,-3.9524804830594222,-3.9734729677443688,-3.9745901376969752,-4.006608447918014,-4.028556821684098,-4.01821720183455,-4.063194793229885,-4.061335408615155,-4.080678371458286,-4.090790884022803,-4.087507984963112,-4.100946305856663,-4.137857674553847,-4.159907608005861,-4.18062166340366,-4.19750749433644,-4.236438220936148,-4.255429226652288,-4.2835215639730375,-4.281132076575656,-4.294308840588905,-4.3161639905741795,-4.359169852530954,-4.378353389307586,-4.39248109257774,-4.375567539613143,-4.389897529054451,-4.377954935303828,-4.373899747462273,-4.359560889958218,-4.366310778233879,-4.3798689641200825,-4.2188878972967006,-4.152376298473548,-4.2507177099024585,-4.339043776502027,-4.360656608937689
66,-3.3141485053756328,-3.2926569273727044,-3.2717756722290625,-3.216378944669614,-3.2425283535334293,-3.29510913086779,-3.3088552384877246,-3.3117040871793955,-3.346339946377441,-3.3687108306278564,-3.3583103208597787,-3.4102482171825734,-3.4338342161884525,-3.4755438437908124,-3.457069564228788,-3.4679784153525066,-3.4759317037782207,-3.4820604257195944,-3.4796887932179597,-3.4865265380150277,-3.480565317045728,-3.5252651247856774,-3.5232294316079535,-3.5219084498249256,-3.487245586287609,-3.521028763748438,-3.571416469668478,-3.572412840116006,-3.577731716774507,-3.546650990886426,-3.5635869077682045,-3.5942240340725546,-3.6256417787094133,-3.535128854308018,-3.5430490059023967,-3.610807918693781,-3.5994410248000377,-3.617973746598205,-3.6404322058763094,-3.643982573231654,-3.6689199763743328,-3.702410588398288,-3.775178357700302,-3.7762254325309264,-3.7802055808079595,-3.7833220104124123,-3.808879946511278,-3.7764873726354535,-3.790867883871679,-3.8246075434251967,-3.84675037881195,-3.836961916206267,-3.859193391783614,-3.8382615218660923,-3.857913679781114,-3.8687240810329984,-3.9114231853561785,-3.9091770589782273,-3.923033397948198,-3.9491020136695667,-3.951335722813687,-3.965212833942265,-3.995024251931552,-4.001072822261657,-4.019385523756646,-4.005235387150325,-4.020722422351487,-4.048301023720774,-4.078609017836042,-4.105729121088739,-4.124350264308506,-4.149075336928605,-4.177095935019068,-4.206662558447426,-4.221950686827246,-4.216715606713334,-4.242751767422293,-4.260800643906514,-4.311680013253334,-4.304473176458816,-4.310934634566468,-4.309817607232091,-4.314068965490655,-4.325873170070751,-4.324437202624518,-4.305584246533487,-4.316538564500722,-4.154285667689067,-4.0993772047501755,-4.19777361103018,-4.2706999520375515,-4.295555403536761
67,-3.231378660591979,-3.2142614873174553,-3.192696513084898,-3.1382179218507464,-3.1636776644034383,-3.2115775223870893,-3.226933198495934,-3.2323157372349027,-3.2698533796330684,-3.292818426081066,-3.277989089360707,-3.3273244371252604,-3.3492408072934134,-3.3919799926125465,-3.3737475979540554,-3.386200400656248,-3.400607555643726,-3.4156209023278796,-3.4209308113525445,-3.4334933264629766,-3.423320298749926,-3.4564035846592587,-3.4494531886258324,-3.4543450258730477,-3.413371182593864,-3.429565992462612,-3.458752344705583,-3.4384009306596997,-3.483036702278636,-3.4593880928435916,-3.444021378853084,-3.487114811775375,-3.504826064475223,-3.5245182226969747,-3.4695190498849953,-3.427192341939241,-3.5505794494143115,-3.530577403164202,-3.5561333697632542,-3.539322164913955,-3.5753722133203416,-3.612177705850559,-3.644212062618777,-3.6936910111111585,-3.709286263891599,-3.692204977542513,-3.737607620205289,-3.7012354763235202,-3.7206591206499624,-3.733793141537448,-3.755532208668713,-3.7775795288786553,-3.778716638119921,-3.7988282576618033,-3.7795922182476565,-3.8062675677622826,-3.8337202721709724,-3.8521045152169027,-3.8471720331085297,-3.855973539577124,-3.862090636679937,-3.878733307563504,-3.8990080683506516,-3.932174693638999,-3.9348822995742285,-3.9649492112375513,-3.9650546519799517,-3.961738597674079,-3.9819091328923126,-4.003590198953637,-4.0297372934477025,-4.067741580427566,-4.082336943097824,-4.116467479309871,-4.149392264006338,-4.148695156972182,-4.168141813423809,-4.193391715823335,-4.201640282514438,-4.235539530889143,-4.233744570103451,-4.2415692819786255,-4.235263173280641,-4.247565674231427,-4.252051558252136,-4.251208920747042,-4.250928199291062,-4.091269295705173,-4.037416174836208,-4.1421282330759075,-4.213736391292904,-4.222632582523632
68,-3.1362364913473986,-3.1249757296751492,-3.1126931472781383,-3.0637541880009005,-3.0917807258143726,-3.133845575683625,-3.1453698195744653,-3.149046636525035,-3.1922338939217796,-3.21875083268005,-3.200029537071841,-3.2475839890049447,-3.26822364449854,-3.3069969082633803,-3.2875830228779916,-3.302855438663476,-3.3178125727282244,-3.328272251647599,-3.334202504837877,-3.355039249681072,-3.3533505194049678,-3.3848418653025893,-3.371007710499098,-3.376934129526476,-3.347846206165161,-3.3601514122261547,-3.4008774328512352,-3.399738446425911,-3.4022279124766794,-3.407104796126622,-3.384664801027795,-3.4155295989724177,-3.4255310586776084,-3.433896208625395,-3.4947610874404704,-3.378428569609454,-3.380953675185113,-3.471931053176928,-3.4771285532959784,-3.4763843973124344,-3.503861535772239,-3.5358150783870994,-3.572306038642044,-3.5981981528751676,-3.652894740394426,-3.6505822441815923,-3.6593206518723917,-3.6424158037038965,-3.6513139562277948,-3.6436002079151764,-3.646433179451181,-3.6684887644662023,-3.686482329514215,-3.6805938745271636,-3.706961961664702,-3.6803162234534486,-3.713705075549592,-3.742364622587589,-3.7725219666505887,-3.7564733046871805,-3.740720266783322,-3.7803370646027714,-3.7968210757394627,-3.8116348313968778,-3.839655833302245,-3.854225906701929,-3.8644717035699236,-3.878298136026525,-3.90773222401099,-3.927593600419104,-3.9492576920383717,-3.9929077341686097,-4.008203563902115,-4.040709013056191,-4.069261781854637,-4.071018736918604,-4.096486855294134,-4.099015453871999,-4.116651522744641,-4.122744036743799,-4.155114194552052,-4.157092687076052,-4.1687879752452055,-4.165368065475477,-4.174557284347275,-4.1913401615482995,-4.192663263090881,-4.020833911286326,-3.970765025451909,-4.072250444749035,-4.147492206432993,-4.163308862688636
69,-3.0301995024362385,-3.0260677773501103,-3.0318362487848725,-2.9915809024315148,-3.025202279738022,-3.0621498924237067,-3.065811449141364,-3.0612312557866868,-3.110066264010926,-3.1425168167694517,-3.121023424700696,-3.1695381915397416,-3.192258236963931,-3.2238129926480177,-3.198950656060931,-3.2178014022669355,-3.236098283663787,-3.2467867356290396,-3.258396583030484,-3.28117685106558,-3.286592725038613,-3.32462530505181,-3.311347536936318,-3.3089646596498867,-3.284001184828663,-3.306259998610633,-3.3285511916773016,-3.346425145815176,-3.3788685361790924,-3.34753339957661,-3.3356343854783965,-3.347903090604438,-3.336561990216664,-3.3747989078076244,-3.3869986622623425,-3.3928126321277623,-3.339490992226177,-3.33498838155182,-3.41726578984122,-3.379279346361225,-3.4111265127400405,-3.450083050392003,-3.4958158007880797,-3.4993505990706297,-3.5304749773801283,-3.5769088334165042,-3.598929066915675,-3.5652115461138245,-3.5918616422344383,-3.5956077141534926,-3.5816407034443376,-3.5874426260604455,-3.605973158118187,-3.6345427954609617,-3.644250315970732,-3.6577684590888837,-3.6590876693061998,-3.6940126062256846,-3.693409700200468,-3.7226017115189682,-3.692325384518236,-3.6920444574570928,-3.7111250630612562,-3.72811936745154,-3.7529700755735456,-3.7816528542662913,-3.761751267549847,-3.8002580420973255,-3.8081586083978576,-3.8351082616600207,-3.8566829103949813,-3.909975103810846,-3.9256656444693045,-3.947494754736399,-3.965951347453702,-3.971083226557691,-4.022786982413001,-4.025583717651313,-4.031200763257476,-4.047842728570681,-4.039572326375121,-4.0854244648475415,-4.070549913656383,-4.084235828073813,-4.082514810468523,-4.101852677712422,-4.123299746677522,-3.9640534135225303,-3.904005233834563,-3.999434462439116,-4.075012633922609,-4.098653833810199
70,-2.9196975872779936,-2.9207917908904717,-2.9497078352427115,-2.9197161231309674,-2.960770617321093,-2.993634475471845,-2.9867328897571905,-2.964756999254671,-3.010277544996027,-3.046057615506056,-3.0231445811643285,-3.0768772551749715,-3.1092369743508117,-3.137411051885929,-3.1067755723473156,-3.1273911347460226,-3.1479747751119476,-3.1554081894240875,-3.172469452054045,-3.195012824603673,-3.1983626657458304,-3.238415486742818,-3.2324931208273857,-3.22459213186431,-3.192915723198669,-3.213639558072954,-3.203765562063848,-3.1977994992662846,-3.2689330414095714,-3.26672767938785,-3.217127354334084,-3.2591771216417262,-3.2422724026745966,-3.2310749323251984,-3.286325245231743,-3.261444134976978,-3.3172883118550494,-3.27375448637819,-3.2585006196514685,-3.2994082357601213,-3.2764254917082116,-3.3236809392343267,-3.356702141775604,-3.355985038840607,-3.3892194049027484,-3.3973448123466654,-3.4540603283622278,-3.4410510951178623,-3.479786146822554,-3.508827136764025,-3.4857753581374533,-3.4951235196943187,-3.496376570046231,-3.5168776297268365,-3.5625287812586435,-3.558026645695174,-3.5880572208991186,-3.5846275527419045,-3.616633213908163,-3.6286502045644635,-3.6235412528058006,-3.6224926421187473,-3.624816045824602,-3.6440590638424686,-3.6620817417285583,-3.685246062881516,-3.716702962848535,-3.710675266484394,-3.7371457555234278,-3.733583975898416,-3.7636892109224527,-3.805772885585487,-3.820949058528775,-3.8576295215978145,-3.8882088273288913,-3.883581331796843,-3.921366520431299,-3.933195570660947,-3.941657810557837,-3.9534701953423195,-3.953522312606175,-3.962895335801903,-3.981855515026827,-3.996600981903444,-3.995567671138491,-3.9979077445853157,-4.017272416147244,-3.870017711283116,-3.8370546891908406,-3.917337100251915,-4.011843340710357,-4.015607321684716
